id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear heat,Offshore wind,Onshore wind,PV,Waste
40,0.461411809034352,0.3155961418399146,0.15628433917943518,0.8583448393190471,0.9387101540310802,0.9950967622970209,0.9439292555819037,0.16320856500777195,0.9999999999999996,761.8547466031802,537.2757437320705,751.2974818983791,5210.646509892579,6368.702698079163,1638.0127247548044,246.7616523152195
41,0.32175795273894714,0.9903897397310852,0.10166512502473614,0.9053242271422,0.8977217429388571,0.9953941839747985,0.3367829666582143,0.17133757640840025,0.9999999999999991,2390.818594303193,547.1615231191877,761.911144009585,4446.629018037925,6824.116837308181,2026.4571462934082,246.7611067502247
42,0.3921931090131944,0.9941017445469398,0.1799209288857825,0.8991071328371778,0.9208288175021517,0.9929850763939069,0.27707268685106556,0.14684127095737737,0.9999999999999996,2399.7794405032937,545.5130733583424,765.448578906408,4344.935881862323,7038.228797345535,2103.8710075861163,246.76109263327416
43,0.4124857112806943,0.34636757830781684,0.09928687739353614,0.8476680043375241,0.9282981598147988,0.8847965802733757,0.9893643690806673,0.1915455943994085,0.9999999999999996,836.1375461209296,541.54170411645,726.8803030281656,5405.637179486853,6279.716566869966,1427.3014542507883,246.7616565727757
44,0.3856686494166081,0.21979799155577712,0.1306192202898564,0.8066230826873884,0.9731401370058979,0.8951126972538949,0.9597783289842637,0.15273832401983448,0.9999999999999991,530.5962936820541,541.6326516454868,814.9801355352226,5741.259756865537,6290.38928837746,1261.4049402020087,246.76174406541432
45,0.4873913843458076,0.2822751099016516,0.06676373898523508,0.8811333106198759,0.9097294531284668,0.9368631065826568,0.9507311655480551,0.14671781850930132,0.9999999999999996,681.4171778931081,539.0405594254698,809.4734070612998,5850.298301984568,5602.161693006653,1754.1476289672792,246.76152797899334
46,0.3856686494166081,0.21979799155577712,0.1306192202898564,0.8066230826873884,0.9731401370058979,0.8951126972538949,0.9597783289842637,0.15273832401983448,0.9999999999999991,530.5962936820541,541.6326516454868,814.9801355352226,5741.259756865537,6290.38928837746,1261.4049402020087,246.76174406541432
47,0.39033645364375624,0.6601511093518397,0.08919115256982672,0.8575494342178265,0.9208493259205446,0.826258296760608,0.9327317830910461,0.1825574338849255,0.9999999999999996,1593.61661775374,543.3842438417313,726.2593988030469,5379.079118790169,5880.07859326256,1401.2702641408202,246.7617327237034
48,0.41571951263962337,0.23021063018466129,0.10671837708023603,0.8517604629094396,0.909314148773841,0.9793160716799469,0.9541485403494661,0.16868408078154457,0.9999999999999996,555.7325900823536,541.4119030531731,871.5628068792336,4670.32534220017,7015.617686169626,1545.230874261055,246.76106035599557
49,0.40688959156533416,0.9999269861427499,0.04126180859221172,0.9850363264691484,0.8926834121522195,0.8520398736506563,0.8163481967658519,0.11939521209433966,0.9999999999999991,2413.8416781910064,547.7924154445309,1270.6566032905093,6026.981884388594,2852.6098382107925,2834.9848023275167,246.76106292727735
50,0.5071726240440039,0.10803629748608785,0.2207802421220347,0.9741092673371594,0.9367398723880823,0.8612063006477887,0.9880094218002136,0.18074087457335977,0.9999999999999996,260.8015597572159,529.5875684496419,717.6334368501603,4653.45675836488,5907.926490385281,3000.645166339419,246.76121385461974
51,0.4102863773759688,0.4611372448264141,0.0840010377035758,0.8552030177329489,0.9147222438987048,0.9529167638624397,0.9745465915343156,0.16594629698401062,0.9999999999999991,1113.193579485273,540.1193044867649,823.1845647599215,5221.102304809643,6192.239422800449,1470.1149718621296,246.76138627241852
52,0.4525870313720958,0.3431452499529544,0.11325488204799485,0.8850904942065592,0.959890297079386,0.9966419891544294,0.9260378497024604,0.010326961860337214,1.0,828.3587876799876,535.0160537377245,736.3781739666705,5964.540026344096,5420.560291519695,1808.8851936392616,246.76161556601636
53,0.38530392190445334,0.46537393307478947,0.08330393247106412,0.8776625058598663,0.9017010670646974,0.8650542271547035,0.9557601349887302,0.1404703638409724,0.9999999999999996,1123.421020901651,540.4128836423592,813.9718127340238,5826.677441918738,5425.926791741398,1623.7271639654696,246.76162351291504
54,0.40819314389825634,0.9500677605203889,0.05500035995453421,0.9653624657776864,0.9259720289589238,0.8534756912024599,0.7899744544152214,0.12259814610910594,0.9999999999999996,2293.480613315813,544.9879883705721,751.0932957844194,8393.037618804567,1382.4050307356608,2475.1487217237122,246.76106051436844
55,0.46238022271660284,0.25933616981863133,0.11300256853276225,0.8770243714145705,0.9620761249359397,0.9963648600789048,0.9484132822595907,0.16160452616804857,0.9999999999999996,626.0421651239097,536.2575884305369,734.619993186438,6234.436743874081,5304.3819459283395,1774.8083844405742,246.76200121650973
56,0.4307912000990219,0.823541073558601,0.13450305809948182,0.859177161584001,0.9032535505387371,0.8561134721106942,0.9211241750092908,0.1894662552960591,0.9999999999999996,1988.0429217400117,533.107338631302,748.3855439926095,5060.555162990597,5857.809090827967,1487.3674411719219,246.76152549004593
57,0.34426974804320154,0.9992063155446657,0.8573076781405038,0.8697868688020883,0.903965031443053,0.9698666154250342,0.9264813593297169,0.1285715786977689,0.5835572155594857,2412.1019664420387,523.9220526345001,699.1941207829622,1.9566789599317382,10622.547790395512,2368.7473215557175,246.76106186665945
58,0.38188254989988163,0.9999296904294961,0.03783084539473009,0.9899259128192017,0.906927911708134,0.8489472250911342,0.7925568267281642,0.11917600018213868,0.9999999999999996,2413.8482063877136,547.2115690498836,1416.5356320996423,6503.196846169799,2083.751289973136,3055.895222507246,246.7610643740481
59,0.42029538871033734,0.23322954866141862,0.0831834968949055,0.8629737494545737,0.9243773587915701,0.8843361830897025,0.9610203977923313,0.13583807321724453,0.9999999999999996,563.0203134294035,540.9055928145339,818.3101497632025,6443.121094489097,5248.486147670915,1579.5667903819503,246.7618493506326
60,0.41792488162997293,0.20995879602043105,0.07023165934388256,0.8880707714416889,0.9122922117119263,0.9355172167317609,0.9661933970124374,0.1923079580690056,0.9999999999999996,506.84429919422996,540.803253060679,816.9926357037546,5619.26897670887,5881.990576587943,1809.5963381606225,246.7615147015626
61,0.46238022271660284,0.25933616981863133,0.11300256853276225,0.8770243714145705,0.9620761249359397,0.9963648600789048,0.9484132822595907,0.16160452616804857,0.9999999999999996,626.0421651239097,536.2575884305369,734.619993186438,6234.436743874081,5304.3819459283395,1774.8083844405742,246.76200121650973
62,0.4193019179963326,0.09927492785606423,0.19577924558021587,0.8163398144793752,0.9652299057485845,0.9939540731635549,0.9942061221765119,0.13101439435777218,0.9999999999999991,239.65145633559592,538.7928019108152,717.3857373959578,5179.028791426387,7051.449230334842,1299.1363879584205,246.7615137991654
63,0.3740469814046923,0.2406198802769582,0.08673079853060014,0.8924620046395157,0.9013198797820479,0.9358381995885672,0.9545180076127474,0.010344049789214719,1.0,580.860706494558,539.9569114590657,806.8518714749578,5492.8581549590335,5909.886539511042,1858.564450068209,246.761433290067
64,0.4442316565948049,0.8081218258772508,0.06448678139343575,0.905691531577735,0.892070124932451,0.8912823630249637,0.9583334310387571,0.19475671231652933,0.9999999999999996,1950.8205812937672,538.5855871402888,805.5069238068052,5269.750577191243,5340.681155991746,1755.2068219038715,246.76156624150764
65,0.4806147066102029,0.27670445103191915,0.06825234860330183,0.8840604802146291,0.8989111692710818,0.9303814992994293,0.9517503609960349,0.14987831497426857,1.0,667.969507472075,539.0122823493462,804.4222536238547,5886.866932638424,5548.351643643636,1782.4807834002297,246.76190876769846
66,0.37470920913376243,0.5901945760279202,0.09936568347482733,0.8791678996191149,0.8792201300027174,0.8865785385995884,0.9548375291570004,0.1897668504962515,0.9999999999999996,1424.7402916427375,540.3106311263708,818.6251401654073,5487.848552273568,5570.649887239298,1623.9887295420801,246.76105892192643
67,0.43868012907686793,0.2518583258646707,0.07260175496584538,0.8488687109693014,0.9107480662090035,0.9151183842753787,0.9560345549969442,0.19233168332769032,0.9999999999999991,607.9905157042774,536.6039522222729,819.941206272732,5938.471034534166,5753.952469484152,1557.8339067598047,246.76158645598153
68,0.39550027032867197,0.23291346771472438,0.08320565726603353,0.8630731951880948,0.9243894024090468,0.8845762440073407,0.9610288713824697,0.1358925879195599,0.9999999999999996,562.257288355187,540.9061046179839,818.2892410627906,6443.337398898683,5248.664894758351,1579.8228969750116,246.7619636480933
