id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear,Offshore wind,Onshore wind,PV,Waste,Wind
108,0.3999881245541846,0.6601766103290162,0.0815569887573502,0.8575330487806738,0.9216137120400294,0.9227690892254732,0.9327588697508828,0.1878518510714078,0.9999890184074056,1593.6781775700035,543.3844554747685,290.5077660373747,5378.821125665258,5880.291757607963,1401.3119717605348,246.76450768286333,11259.112883273221
109,0.4082140360224421,0.2224498400520527,0.1366243578580243,0.8565513601379834,0.9619043223135586,0.9517655026982468,0.9594247664145672,0.1641023873504346,0.9999871690723416,536.9979035128389,537.0707322929593,293.81749061426933,5196.4351675810085,6508.807280003376,1654.850308624665,246.76406663439923,11705.242447584384
110,0.270171282428954,0.985823004217211,0.1110441136672216,0.8808679566623705,0.8449635042553465,0.9678599078983884,0.5210238969928714,0.2523782973038544,0.9999795487891212,2379.7944128685176,549.5090988349127,305.48886163594574,5372.683787761023,5575.578984229657,1776.4424277082871,246.7638928931648,10948.262771990681
111,0.5141431660701494,0.1080245879411124,0.2027274802120562,0.9740777061839184,0.9410472883893716,0.9195392432807972,0.988002964322306,0.1871927764495314,0.9999996830580332,260.77329270563524,529.585819021718,287.0534202497749,4653.630134065448,5907.792606047558,3000.650648188267,246.7637525217249,10561.422740113007
112,0.3887931741284732,0.5110127841973823,0.1087718434839243,0.8216747288655728,0.9337477380570952,0.9442876182102372,0.974835303254378,0.1724161489445698,0.999985815661795,1233.5940260421908,540.1565234965007,328.04172574109685,4814.268405859193,6795.00821421656,1186.2457729509856,246.76375455652223,11609.276620075754
113,0.3030926489449599,0.9992026149603048,0.1336998580229848,0.936350786175718,0.8227151344262303,0.9824710129320656,0.5504246478710875,0.4306876583115183,0.999981227546124,2412.093033165021,547.7447581819001,305.54043784290064,3589.577361982346,6207.962108166096,2058.7358646817315,246.76387547689728,9797.539470148442
114,0.4393021580074591,0.2505236385045107,0.0704641287519927,0.8388275436336551,0.924224600546934,0.937449079169704,0.9519736192873024,0.1914992037887278,0.9999834084005204,604.7685564792974,537.4707734744059,327.67686586090326,6164.578357184427,5609.979569386997,1469.8219612050043,246.7644716884254,11774.557926571424
115,0.4035180115937792,0.2547750843305357,0.0783117017393888,0.8266733794457085,0.9236136072296,0.9225147958888232,0.9492524319126028,0.1996553023031886,0.9999846367182098,615.0316229527984,543.808617534047,328.00822680111025,5837.028230341981,5967.079156261001,1431.2461648961894,246.76375357820191,11804.107386602982
116,0.4056317840535945,0.1047884273522076,0.1878981991161203,0.8193332833216904,0.9676971649675468,0.9465001292487538,0.9983571697189793,0.1339709008206399,0.9999951860892696,252.96114300363485,538.7995951608785,286.03682983533355,5107.751263105006,7095.562273465144,1319.8578226533966,246.76399800273643,12203.31353657015
117,0.3758364141605163,0.1733936314926934,0.0944638647053597,0.9679970122468142,0.8790675434004075,0.8717876725259607,0.992409316864144,0.1606719003939199,0.9999793251031672,418.57533622980446,542.4966681184109,583.382139858951,0.0498951552695459,10536.651273188154,2580.802002710348,246.76445836725043,10536.701168343423
118,0.384785022636987,0.7012736795474375,0.0193523936652478,0.9308238777483038,0.8653384571049229,0.8927992197719871,0.949522314053626,0.1658447311234468,0.99996686403437,1692.8872397372313,550.0411996046671,667.8936622005943,3825.361755264024,6284.70098118763,1985.3265371010489,246.76462810855924,10110.062736451653
119,0.5254467069887722,0.1076053091958051,0.2052178732163445,0.9730325698006932,0.9447876296864418,0.922130609032927,0.9882247779364536,0.1892039149608513,0.9999985510591868,259.7611462947192,530.5511750161141,286.52448455072897,4735.938594350815,5849.180282970488,2976.7274384339803,246.7638119645233,10585.118877321303
120,0.3630861484005802,0.234500451443653,0.0538195390748795,0.8705740823608624,0.8769578156160593,0.916787732950758,0.952700675461184,0.1793069059875839,0.9999800699869492,566.0882955392979,538.1510196471359,379.8405131171302,5258.574299746146,6259.122536760898,1673.0288997141324,246.7646449808314,11517.696836507042
121,0.4282387665013736,0.2518583258646707,0.0566721833759885,0.8488687128886456,0.9089529357735472,0.9575729284414556,0.9560546111488936,0.1972927908870408,0.9999845386398116,607.9905157042773,536.6039522222729,327.9764825090928,5938.471034534167,5753.952469484151,1557.8339067598051,246.764299695843,11692.42350401832
122,0.4889132949028998,0.1080362974860878,0.2027237861114762,0.9741091834282688,0.941040535834401,0.921821516127614,0.9880042596090828,0.1871987480750949,0.9999987498727864,260.80155975721595,529.5875684496419,287.0536969330593,4653.474343577396,5907.947711524528,3000.653921230422,246.76391424615684,10561.422055101924
123,0.4515114934927349,0.2593361698186311,0.0982871311391503,0.8770243384964374,0.9612142547983188,0.9276430061655072,0.9484272726804084,0.166721210693245,0.9999886840859932,626.04216512391,536.257588430537,293.8499905434268,6234.437534412614,5304.38194592834,1774.8083844405744,246.7647287584572,11538.819480340953
124,0.3513599756953121,0.8276510087597787,0.476133159302856,0.9745207174389026,0.7738031497900675,0.759324089847915,0.7103283082521211,0.0078566618384259,0.9854528956350164,1997.964379027144,500.2512640847581,279.03772385661176,120.49860709297796,10115.347146210315,3028.305433729107,246.764011352324,10235.845753303292
125,0.3486647067749296,1.0,0.4162144973679775,0.9630344015465914,0.8401978655247758,0.6731891909528849,0.9974374503250424,0.4076667802665971,0.9999409898029602,2414.017934951908,509.4321494196539,271.1321059141536,42.94565709517333,9869.309944287876,2488.2165436028617,246.7658915861344,9912.255601383049
126,0.4052781128061427,0.2329134677147244,0.0727704306411776,0.8630731971395634,0.9212450674881556,0.9255583486914666,0.9610488751540852,0.1413082195626628,0.999983441066616,562.2572883551869,540.9061046179842,327.3156964251163,6443.337398898684,5248.664894758352,1579.8228969750123,246.7646898945792,11692.002293657035
127,0.4623388944628275,0.4276695495116795,0.057938895325603,0.8673112635062351,0.9480506060712298,0.9586732325345132,0.9687201863751548,0.1709715569441774,0.999986519234034,1032.4019627539976,540.668990263955,329.2721353558499,6289.319718415767,5039.303844276906,1617.9299788477929,246.7637542664279,11328.623562692672
128,0.4422982227847297,0.2575225848478086,0.0964056627579944,0.8744947952445165,0.9549487800383782,0.9294359211333186,0.9485282275826614,0.1635385095784423,0.9999948835842756,621.6641384777851,536.3629277732471,294.5597137957938,6258.161093359336,5291.977213703781,1763.0753611390437,246.7645743091656,11550.138307063116
129,0.3331305722732257,0.7955110614700761,0.4471583749982439,0.9749405112561654,0.7986143825704355,0.7629366962864094,0.738855455065858,0.7895959284525027,0.9862261348268654,1920.3779698413923,506.8983231903951,278.03100036153467,93.7222858645617,10125.583404276533,3127.049141345225,246.7637525006396,10219.305690141095
130,0.5134058606622828,0.1035075687584458,0.2035256227799772,0.974127618613216,0.938717679436796,0.8743996076650795,0.9902079505692352,0.1825642793831414,0.9999992832541618,249.8691273861561,529.4810571337591,286.54076154946205,4583.168299553736,5988.2479352622,3002.5819441715084,246.76382073262567,10571.416234815937
131,0.4052993116790998,0.5309151822700023,0.0740810968301609,0.8599714743356085,0.9101144494334538,0.9515708769554933,0.956115843665836,0.0188005887110875,0.9999879442204964,1281.638771938047,541.0325265118338,305.3713601819563,5024.332480648041,6293.495442228006,1487.7728123979948,246.76425903568548,11317.827922876048
